,xA,yA,zA,xC,yC,zC,A1,A2,A3,B,C1,C2,C3,rA1,rA2,rA3,rB,rC1,rC2,rC3,rA,rC,TF,OF
3708,0.0,0.85,0.15,0.4,0.3,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.972,0.9364356882411979,0.603448275862069
3709,0.0,0.85,0.15,0.4,0.35,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9600000000000002,0.9373093221728346,0.6071428571428571
3710,0.0,0.85,0.15,0.4,0.4,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.948,0.9381896378171416,0.6108829568788501
3711,0.0,0.85,0.15,0.4,0.45,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9360000000000002,0.9390767121228252,0.6146694214876032
3712,0.0,0.85,0.15,0.4,0.5,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9240000000000002,0.9399706232246992,0.6185031185031185
3713,0.0,0.85,0.15,0.4,0.55,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9120000000000001,0.9408714504666263,0.6223849372384936
3714,0.0,0.85,0.15,0.45,0.0,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,2.0245,0.9326902324563576,0.5877994566559643
3715,0.0,0.85,0.15,0.45,0.05,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,2.0125,0.9335355100255184,0.5913043478260869
3716,0.0,0.85,0.15,0.45,0.1,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,2.0005,0.9343871460531215,0.5948512871782053
3717,0.0,0.85,0.15,0.45,0.15,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9885000000000002,0.9352452125556855,0.5984410359567512
3718,0.0,0.85,0.15,0.45,0.2,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9765000000000001,0.9361097826414043,0.6020743738932456
3719,0.0,0.85,0.15,0.45,0.25,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9645000000000001,0.9369809305309139,0.605752099770934
3720,0.0,0.85,0.15,0.45,0.3,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9525,0.9378587315785298,0.6094750320102433
3721,0.0,0.85,0.15,0.45,0.35,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9405000000000001,0.9387432622939759,0.6132440092759598
3722,0.0,0.85,0.15,0.45,0.4,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9285,0.9396346003646153,0.6170598911070779
3723,0.0,0.85,0.15,0.45,0.45,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9164999999999999,0.9405328246781954,0.6209235585703105
3724,0.0,0.85,0.15,0.45,0.5,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9045,0.9414380153461223,0.6248359149383039
3725,0.0,0.85,0.15,0.5,0.0,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,2.005,0.9340670328631685,0.5935162094763092
3726,0.0,0.85,0.15,0.5,0.05,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9930000000000003,0.9349226794293387,0.5970898143502257
3727,0.0,0.85,0.15,0.5,0.1,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.981,0.9357848020338525,0.6007067137809187
3728,0.0,0.85,0.15,0.5,0.15,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.969,0.936653474477717,0.6043676993397663
3729,0.0,0.85,0.15,0.5,0.2,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9570000000000003,0.9375287716875975,0.6080735820132855
3730,0.0,0.85,0.15,0.5,0.25,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.945,0.9384107697373624,0.6118251928020565
3731,0.0,0.85,0.15,0.5,0.3,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9329999999999998,0.9392995458701225,0.6156233833419555
3732,0.0,0.85,0.15,0.5,0.35,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.921,0.9401951785207823,0.6194690265486725
3733,0.0,0.85,0.15,0.5,0.4,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.909,0.9410977473391142,0.6233630172865374
3734,0.0,0.85,0.15,0.5,0.45,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.897,0.942007333213371,0.6273062730627306
3735,0.0,0.85,0.15,0.55,0.0,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9855000000000003,0.9354607424861238,0.5993452530848652
3736,0.0,0.85,0.15,0.55,0.05,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9735000000000003,0.9363269500206883,0.6029896123638205
3737,0.0,0.85,0.15,0.55,0.1,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9615000000000002,0.9371997540904993,0.6066785623247514
3738,0.0,0.85,0.15,0.55,0.15,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9495,0.9380792303366683,0.6104129263913823
3739,0.0,0.85,0.15,0.55,0.2,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9375000000000002,0.9389654555612252,0.6141935483870967
3740,0.0,0.85,0.15,0.55,0.25,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9255,0.9398585077494763,0.6180212931706051
3741,0.0,0.85,0.15,0.55,0.3,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9135000000000002,0.9407584660928805,0.6218970472955316
3742,0.0,0.85,0.15,0.55,0.35,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9015000000000002,0.9416654110124587,0.6258217196949776
3743,0.0,0.85,0.15,0.55,0.4,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8895000000000002,0.9425794241827495,0.6297962423921671
3744,0.0,0.85,0.15,0.6,0.0,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9660000000000002,0.9368716747565108,0.60528992878942
3745,0.0,0.85,0.15,0.6,0.05,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9540000000000002,0.9377486399991443,0.6090071647901739
3746,0.0,0.85,0.15,0.6,0.1,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9420000000000002,0.9386323252819513,0.6127703398558186
3747,0.0,0.85,0.15,0.6,0.15,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9300000000000002,0.9395228081438566,0.616580310880829
3748,0.0,0.85,0.15,0.6,0.2,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9180000000000001,0.9404201673212979,0.6204379562043795
3749,0.0,0.85,0.15,0.6,0.25,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9060000000000001,0.9413244827714327,0.6243441762854144
3750,0.0,0.85,0.15,0.6,0.3,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.894,0.9422358356958875,0.6282998944033791
3751,0.0,0.85,0.15,0.6,0.35,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8820000000000001,0.9431543085650645,0.6323060573857597
3752,0.0,0.85,0.15,0.65,0.0,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9465000000000001,0.9383001509001788,0.611353711790393
3753,0.0,0.85,0.15,0.65,0.05,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9345000000000003,0.9391880755078162,0.6151460325665545
3754,0.0,0.85,0.15,0.65,0.1,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9225,0.9400828467630309,0.6189856957087125
3755,0.0,0.85,0.15,0.65,0.15,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9105000000000003,0.9409845441624559,0.6228735933001831
3756,0.0,0.85,0.15,0.65,0.2,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8985000000000003,0.9418932484382246,0.6268106399789306
3757,0.0,0.85,0.15,0.65,0.25,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8865,0.9428090415820634,0.6307977736549165
3758,0.0,0.85,0.15,0.65,0.3,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8745,0.9437320068699557,0.6348359562550013
3759,0.0,0.85,0.15,0.7,0.0,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.927,0.9397465001813516,0.617540217955371
3760,0.0,0.85,0.15,0.7,0.05,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.915,0.9406455908827808,0.6214099216710183
3761,0.0,0.85,0.15,0.7,0.1,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.903,0.9415516580397012,0.6253284287966369
3762,0.0,0.85,0.15,0.7,0.15,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.891,0.9424647831686328,0.6292966684294024
3763,0.0,0.85,0.15,0.7,0.2,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8789999999999998,0.9433850490610358,0.6333155934007452
3764,0.0,0.85,0.15,0.7,0.25,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.867,0.944312539808335,0.6373861810391002
3765,0.0,0.85,0.15,0.75,0.0,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.9075,0.941211060155653,0.6238532110091743
3766,0.0,0.85,0.15,0.75,0.05,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8955000000000002,0.9421215289119743,0.6278026905829596
3767,0.0,0.85,0.15,0.75,0.1,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8835,0.9430391072339867,0.6318024953543934
3768,0.0,0.85,0.15,0.75,0.15,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8715,0.9439638787226586,0.6358535933742987
3769,0.0,0.85,0.15,0.75,0.2,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8595,0.9448959282948618,0.6399569776821726
3770,0.0,0.85,0.15,0.8,0.0,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8880000000000003,0.9426941769327477,0.6302966101694913
3771,0.0,0.85,0.15,0.8,0.05,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8760000000000003,0.9436162411039657,0.6343283582089551
3772,0.0,0.85,0.15,0.8,0.1,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.864,0.9445455513590439,0.6384120171673819
3773,0.0,0.85,0.15,0.8,0.15,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8520000000000003,0.9454821934504544,0.6425485961123109
3774,0.0,0.85,0.15,0.85,0.0,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8685,0.9441962054490305,0.6368744982606368
3775,0.0,0.85,0.15,0.85,0.05,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8565,0.9451300879670511,0.6409911123081066
3776,0.0,0.85,0.15,0.85,0.1,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8445,0.9460713566048388,0.6451612903225806
3777,0.0,0.85,0.15,0.9,0.0,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.849,0.9457175097508136,0.6435911303407247
3778,0.0,0.85,0.15,0.9,0.05,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8370000000000002,0.9466634392991357,0.647795318454001
3779,0.0,0.85,0.15,0.95,0.0,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.2155,1.8295000000000001,0.9472584632884864,0.6504509428805684
3780,0.0,0.9,0.1,0.0,0.0,1.0,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.2,0.917152954831047,0.5409090909090909
3781,0.0,0.9,0.1,0.0,0.05,0.95,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.1879999999999997,0.9178991224106011,0.5438756855575869
3782,0.0,0.9,0.1,0.0,0.1,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.176,0.9186506102581022,0.5468749999999999
3783,0.0,0.9,0.1,0.0,0.15,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.164,0.9194074754783941,0.5499075785582255
3784,0.0,0.9,0.1,0.0,0.2,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.152,0.9201697759964976,0.5529739776951672
3785,0.0,0.9,0.1,0.0,0.25,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.14,0.9209375705723892,0.5560747663551401
3786,0.0,0.9,0.1,0.0,0.3,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.128,0.9217109188160993,0.5592105263157894
3787,0.0,0.9,0.1,0.0,0.35,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.116,0.9224898812031397,0.5623818525519848
3788,0.0,0.9,0.1,0.0,0.4,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.104,0.9232745190902675,0.5655893536121672
3789,0.0,0.9,0.1,0.0,0.45,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.092,0.9240648947315973,0.5688336520076481
3790,0.0,0.9,0.1,0.0,0.5,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.08,0.9248610712950653,0.5721153846153846
3791,0.0,0.9,0.1,0.0,0.55,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.068,0.9256631128792588,0.5754352030947775
3792,0.0,0.9,0.1,0.0,0.6,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.056,0.9264710845306181,0.5787937743190661
3793,0.0,0.9,0.1,0.0,0.65,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.044,0.9272850522610228,0.5821917808219178
3794,0.0,0.9,0.1,0.0,0.7,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.032,0.9281050830657696,0.5856299212598425
3795,0.0,0.9,0.1,0.0,0.75,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.02,0.9289312449419536,0.5891089108910891
3796,0.0,0.9,0.1,0.0,0.8,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.008,0.9297636069072646,0.5926294820717131
3797,0.0,0.9,0.1,0.0,0.85,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,1.996,0.9306022390192069,0.5961923847695391
3798,0.0,0.9,0.1,0.0,0.9,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,1.984,0.9314472123947558,0.5997983870967741
3799,0.0,0.9,0.1,0.0,0.95,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,1.972,0.9322985992304608,0.603448275862069
3800,0.0,0.9,0.1,0.05,0.0,0.95,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.1805,0.918368175239315,0.5457463884430177
3801,0.0,0.9,0.1,0.05,0.05,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.1685000000000003,0.9191230172010938,0.5487664284067326
3802,0.0,0.9,0.1,0.05,0.1,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.1565000000000003,0.9198832726417554,0.5518200788314397
3803,0.0,0.9,0.1,0.05,0.15,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.1445000000000003,0.9206490000064165,0.5549079039403123
3804,0.0,0.9,0.1,0.05,0.2,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.1325000000000003,0.9214202585845469,0.5580304806565064
3805,0.0,0.9,0.1,0.05,0.25,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.1205,0.9221971085252738,0.5611883989625088
3806,0.0,0.9,0.1,0.05,0.3,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.1085000000000003,0.922979610853018,0.564382262271757
3807,0.0,0.9,0.1,0.05,0.35,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0965,0.9237678274834753,0.5676126878130218
3808,0.0,0.9,0.1,0.05,0.4,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0845000000000002,0.924561821239946,0.5708803070280641
3809,0.0,0.9,0.1,0.05,0.45,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0725000000000002,0.9253616558700275,0.5741857659831121
3810,0.0,0.9,0.1,0.05,0.5,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0605,0.9261673960626753,0.57752972579471
3811,0.0,0.9,0.1,0.05,0.55,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0485,0.9269791074656436,0.5809128630705394
3812,0.0,0.9,0.1,0.05,0.6,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0365,0.9277968567033158,0.5843358703658237
3813,0.0,0.9,0.1,0.05,0.65,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0245,0.9286207113949325,0.5877994566559643
3814,0.0,0.9,0.1,0.05,0.7,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0125,0.9294507401732308,0.5913043478260869
3815,0.0,0.9,0.1,0.05,0.75,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0005,0.930287012703505,0.5948512871782053
3816,0.0,0.9,0.1,0.05,0.8,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,1.9885000000000002,0.9311295997030972,0.5984410359567512
3817,0.0,0.9,0.1,0.05,0.85,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,1.9765,0.9319785729613314,0.6020743738932456
3818,0.0,0.9,0.1,0.05,0.9,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,1.9645000000000001,0.932834005359904,0.605752099770934
3819,0.0,0.9,0.1,0.1,0.0,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.161,0.9195975387678229,0.5506709856547894
3820,0.0,0.9,0.1,0.1,0.05,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.149,0.920361207258681,0.5537459283387622
3821,0.0,0.9,0.1,0.1,0.1,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.1370000000000005,0.9211303846295452,0.5568554047730462
3822,0.0,0.9,0.1,0.1,0.15,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.125,0.921905130705357,0.5599999999999999
3823,0.0,0.9,0.1,0.1,0.2,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.113,0.9226855061804481,0.563180312352106
3824,0.0,0.9,0.1,0.1,0.25,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.101,0.9234715726343911,0.5663969538315088
3825,0.0,0.9,0.1,0.1,0.3,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.089,0.9242633925481983,0.5696505505026328
3826,0.0,0.9,0.1,0.1,0.35,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.077,0.9250610293208767,0.5729417428984112
3827,0.0,0.9,0.1,0.1,0.4,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0650000000000004,0.9258645472863488,0.5762711864406779
3828,0.0,0.9,0.1,0.1,0.45,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.053,0.9266740117307515,0.5796395518753045
3829,0.0,0.9,0.1,0.1,0.5,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.0410000000000004,0.9274894889101171,0.5830475257226848
3830,0.0,0.9,0.1,0.1,0.55,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.029,0.9283110460684528,0.586495810744209
3831,0.0,0.9,0.1,0.1,0.6,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.017,0.9291387514562244,0.5899851264253843
3832,0.0,0.9,0.1,0.1,0.65,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.005,0.929972674349256,0.5935162094763092
3833,0.0,0.9,0.1,0.1,0.7,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,1.9929999999999999,0.9308128850680597,0.5970898143502258
3834,0.0,0.9,0.1,0.1,0.75,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,1.981,0.9316594549976017,0.6007067137809187
3835,0.0,0.9,0.1,0.1,0.8,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,1.969,0.9325124566075205,0.6043676993397663
3836,0.0,0.9,0.1,0.1,0.85,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,1.957,0.9333719634728052,0.6080735820132855
3837,0.0,0.9,0.1,0.15,0.0,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.197,2.1415,0.9208412937649214,0.5556852673359793
